a,b,Y
38.0984,62.6122,207.06
59.68,-87.5841,-211.452
51.7427,-8.56898,11.1927
3.87396,-48.5356,-139.002
-82.4394,53.7233,94.0612
59.6592,75.7697,260.708
11.0815,-99.5728,-281.305
1.19562,18.0077,51.4016
99.6882,35.7731,174.09
-35.5651,71.0717,178.158
24.0376,-44.4274,-112.523
97.1724,63.5327,252.507
97.8387,28.8436,152.721
45.5579,81.8749,268.142
91.0974,9.45957,91.8087
45.7672,56.0649,193.689
97.7451,-27.3027,-9.63794
-91.3165,-33.169,-163.531
29.9886,-9.50539,-7.27041
-90.5844,22.0943,-3.26173
-93.4267,-16.9241,-118.103
75.2503,-67.9435,-143.403
-1.20489,17.4019,47.912
16.7747,-57.6341,-155.957
-69.0878,15.4143,-7.00048
29.9788,-3.83842,9.10291
-29.0023,39.406,91.3813
45.9487,-8.57388,6.98197
0.347944,-25.3945,-74.6665
-40.9613,-98.243,-315.155
-0.210653,-35.9121,-105.472
42.8163,-77.2682,-193.848
-43.7692,-83.7005,-275.154
93.927,-13.5561,27.3313
-36.3497,-56.9796,-192.543
29.6974,87.0504,271.614
0.264945,79.2469,227.74
-40.4753,16.3859,16.5318
-47.3453,-97.6846,-318.165
68.6589,-10.2486,18.59
-6.22923,-8.41074,-30.3387
-66.4883,18.1927,2.91346
-37.17,-42.2966,-150.696
-86.1427,75.4966,154.315
21.6714,4.32361,26.6783
91.0593,11.3699,97.303
-12.0154,-60.6994,-185.67
-75.3686,57.9746,111.471
-4.82651,22.646,60.4469
23.7173,22.9771,82.078
-80.5721,-98.8118,-345.49
-71.8848,-85.2625,-300.033
-9.76133,-0.00773359,-8.60806
59.8759,-23.7959,-26.9301
91.5212,-81.5583,-170.972
-99.2079,88.7176,183.067
-63.24,98.0991,236.236
-49.1671,4.17196,-25.0681
84.8249,-10.1735,30.5162
-75.0595,10.0498,-26.8318
36.9646,-56.3837,-137.72
-76.4043,-15.5573,-101.823
-38.4275,-35.0418,-130.637
-0.388358,-7.70066,-24.0557
54.6618,49.4208,180.927
10.2984,-25.8337,-68.7289
-70.3317,-1.63234,-57.1748
93.6898,-34.1826,-32.4615
-64.879,96.6231,230.782
-16.5912,35.3017,88.5072
-2.51641,82.4483,234.979
-5.93121,-76.927,-228.169
-79.7763,73.9489,154.452
69.4517,-59.1056,-122.057
-68.2213,75.1534,166.303
-40.7527,98.9257,254.912
4.33527,92.0442,267.678
43.7532,-49.1571,-111.914
-31.2808,86.9914,227.277
28.3981,53.1634,172.722
91.727,-19.8585,7.52064
99.1307,-41.2727,-49.0147
86.6669,3.16296,70.3994
-77.5818,41.7711,63.0318
29.1476,-66.6725,-173.121
98.639,4.96105,84.2681
-93.5143,-26.0813,-144.636
-83.8591,-66.8797,-255.57
56.833,-56.6988,-124.24
25.3823,-67.8193,-179.163
-3.08085,-79.7693,-234.32
92.3602,86.6307,315.787
73.2367,-95.3937,-224.206
63.5442,-20.5835,-14.9875
-22.9691,57.3049,147.488
-55.8005,-82.4533,-280.263
-44.8922,59.0111,136.541
-55.8561,-6.78242,-61.5765
-65.5209,31.0619,40.8126
19.4106,98.0061,295.831
-1.89703,-63.3878,-186.112
-15.84,74.0569,201.073
65.4926,-26.7917,-31.5212
-37.3604,63.6204,155.32
-76.7065,23.395,10.5497
-60.8399,59.5091,126.43
69.449,26.797,126.243
70.8041,-80.915,-184.118
66.6672,-20.2834,-11.8583
-21.3074,-67.1652,-211.09
19.2527,-63.2255,-170.324
-8.78414,-35.5858,-110.739
-23.2635,90.1258,242.144
-30.2271,-99.8296,-311.967
56.6116,82.8845,279.066
38.0328,-98.1673,-257.722
38.6859,-30.1576,-60.6664
30.7415,89.5614,279.628
66.946,26.3007,122.995
59.8148,-21.1836,-19.4234
-59.6884,55.8772,116.766
62.3291,31.317,134.151
-98.1249,-60.2995,-246.883
-36.4998,-85.1597,-274.107
34.9555,-50.9725,-123.534
23.9027,47.8871,154.215
20.1139,36.9188,119.767
-96.8216,1.38087,-67.6516
91.5037,86.1397,313.747
97.5679,32.5971,163.374
-57.3895,-97.5423,-325.029
-43.476,62.7445,148.358
-60.9648,-70.2846,-248.83
38.3748,44.9303,156.15
-71.0691,94.0574,218.883
-90.8778,-6.92083,-87.3427
84.4861,-84.5312,-184.66
-71.8846,-65.0735,-241.676
-39.918,-9.12095,-56.7921
-71.4597,-47.0502,-189.272
47.3854,-93.6824,-237.984
17.4903,3.40375,20.9911
-18.8707,-33.6614,-112.482
5.43863,-0.444626,1.13836
60.4371,91.541,306.858
-89.7327,14.1921,-25.4863
40.5325,-12.7011,-8.87059
-60.3781,-75.7115,-264.092
-30.6567,-26.3336,-99.8374
-47.8841,-35.6459,-139.233
-55.0661,76.7283,180.384
-20.8883,-34.1001,-115.212
33.9952,-71.6691,-184.053
-25.5822,28.7841,63.156
45.6502,-64.5011,-154.892
7.3219,-34.1613,-94.9557
-87.7356,-53.5719,-219.912
18.8284,45.9039,144.807
69.2386,-12.7843,11.6806
-28.8538,57.212,142.957
69.5915,-54.3067,-108.084
43.3865,-25.8696,-44.8671
72.9967,11.4115,84.3404
-4.85782,42.3794,117.464
-57.7318,-27.9524,-124.127
-12.3954,45.5484,121.164
-19.0458,59.4044,156.398
70.0009,57.0918,214.21
-90.2787,-3.82977,-77.974
-9.67014,-81.7324,-244.768
52.0919,6.00557,53.5734
-27.6896,96.8142,258.271
26.3975,-67.6702,-177.997
58.263,-79.8754,-190.196
14.8392,-3.7121,-1.49752
84.4762,-46.0565,-73.4563
-0.780155,17.4946,48.4875
15.6943,50.9382,157.089
-91.6779,-78.296,-294.232
-74.7462,-7.92929,-78.5736
-89.6381,82.8391,173.007
-39.6295,-17.2028,-79.944
-27.565,59.6596,150.965
99.6063,82.7138,309.713
84.2739,-65.0485,-128.499
-70.8423,83.3821,188.19
22.4216,-57.3098,-150.93
56.7227,-13.133,1.60743
21.7622,30.5441,102.534
-97.0945,-20.4553,-130.967
-18.2166,79.3065,214.526
88.0487,-76.238,-158.109
-5.76445,36.7012,100.394
48.2451,-54.5128,-124.141
23.741,49.7907,159.6
80.2504,51.1314,204.405
-84.6799,-2.14702,-69.0548
22.4324,77.3769,238.39
-52.707,70.6959,164.656
-81.8547,75.5284,157.512
12.2549,-37.3785,-100.682
49.0483,57.2113,199.379
54.1693,65.0797,225.832
-98.2217,14.3264,-31.2466
67.9811,-55.8172,-113.617
36.5468,-96.899,-255.132
60.8876,7.7382,64.9523
22.6004,9.8624,43.361
-80.9211,0.877972,-57.5886
52.4374,80.6374,269.547
52.9908,-0.53438,35.3207
-53.6142,54.5632,117.367
-16.0198,76.6099,208.322
-11.0814,39.8319,105.593
69.034,1.12373,51.7335
-32.9543,-67.0886,-219.304
-27.8735,-78.6952,-249.173
3.84047,-41.4979,-118.684
-4.39576,-19.6554,-61.5134
-8.62839,-34.053,-106.196
-77.5179,96.0178,219.878
25.6333,58.3732,185.779
21.4412,-79.0728,-214.546
-76.9407,-18.0812,-109.507
-49.9196,82.5454,200.926
-87.0257,-5.22607,-79.6539
96.753,14.9019,111.636
-54.5089,52.4039,110.478
-69.6134,-72.4743,-261.424
-97.493,71.9896,135.957
57.5335,26.6061,117.061
-57.7825,78.1088,182.406
-17.5638,59.0839,156.545
-47.5109,45.4259,95.3762
-96.2852,49.3253,71.3205
58.4988,-69.7981,-160.897
-78.6963,-11.6821,-92.2822
-97.7324,-5.98964,-89.6158
24.8051,-66.7708,-176.551
49.077,-76.8634,-188.143
42.0315,56.6799,192.761
-26.8794,12.6665,15.6284
87.4101,66.0549,252.727
6.16998,61.9504,182.021
-22.9698,-44.6163,-147.116
-35.4668,-49.9307,-171.529
-59.8179,22.9205,21.4103
-43.5344,-43.1685,-157.826
46.5315,-22.2995,-32.2699
-28.4704,-82.4353,-260.416
94.6861,-28.0231,-13.9358
83.5279,42.6905,182.38
67.2491,-44.4952,-81.421
15.758,76.0994,229.864
-27.5808,-14.9208,-64.6209
96.3488,-82.5475,-170.335
2.18306,-66.0923,-190.975
-98.5159,-87.312,-325.246
-62.7456,46.6934,88.0055
71.0861,-96.328,-228.465
-37.9571,-1.73738,-34.0297
-1.18515,40.5401,114.807
50.0487,-87.4644,-218.082
-32.7255,-14.7805,-67.9417
-53.7131,-35.7213,-143.672
-45.7643,67.1355,159.393
-29.2854,-47.8971,-161.174
85.1212,40.9472,178.495
15.5809,26.7714,87.1523
35.7057,11.3555,57.169
24.3537,-52.1503,-134.617
84.9533,-7.40407,38.6142
-7.93097,-99.5243,-294.935
-23.0353,-16.8635,-66.9441
-14.7247,16.7812,36.3255
38.3856,-21.7032,-36.4462
80.8186,1.59631,61.635
-29.7346,94.484,250.054
33.7471,-13.4626,-15.9865
50.1018,-24.6549,-36.4922
-77.2837,-60.6291,-232.74
-99.7331,50.798,73.0801
21.6848,-69.0458,-185.387
11.7239,-90.3864,-254.286
-83.0723,58.8208,108.337
-86.7257,83.2474,176.296
-14.4055,51.7345,137.589
60.4688,15.9209,88.301
8.67497,-24.8391,-67.0299
-77.637,20.7579,2.25318
-97.7874,59.7717,100.428
-76.4906,16.1399,-10.265
19.9782,-1.63573,8.22644
77.3584,10.9176,86.072
75.6649,-51.511,-95.6046
-68.2249,-30.4549,-138.961
64.6362,-4.27833,32.9336
-14.8548,5.68967,4.17113
36.6776,-9.81217,-3.31231
-53.5626,88.0923,214.32
-50.5103,27.0959,40.2208
26.4314,-2.00994,11.8187
64.2037,34.0114,143.297
0.890791,35.1299,100.673
-64.6908,-88.1932,-303.294
73.5751,67.9339,248.138
-20.4803,-59.6459,-188.756
-88.9477,-83.0943,-306.124
-20.1061,47.0962,120.054
-54.351,-94.4789,-313.973
60.3759,68.7153,240.836
-71.5419,82.917,186.339
-84.5462,73.7183,150.331
7.81422,7.73097,26.4906
-49.2582,-64.2347,-222.864
-70.6154,57.0663,112.288
22.7711,96.792,294.755
-2.44824,41.5656,116.857
93.6304,63.5636,250.031
-68.1975,93.5212,219.413
35.0768,-20.706,-35.9605
94.58,-25.8581,-7.75461
60.1865,-77.5754,-182.155
-49.384,-38.8489,-149.577
-28.9507,-63.9893,-207.446
-71.2415,-20.1695,-111.415
-4.40988,2.14941,1.50319
-6.95886,3.78893,4.39603
93.0349,81.7027,302.031
-60.3165,86.7792,205.633
86.8385,79.5889,291.433
-14.3196,-51.1654,-159.781
7.72702,-11.0918,-27.98
-56.4223,-49.0501,-184.162
50.958,91.4953,299.86
-94.8289,-90.4542,-331.658
-72.5323,76.1365,166.022
-10.5042,-69.2621,-209.326
21.6251,-0.141131,13.7394
-91.3708,-51.898,-217.706
-15.2107,-49.6808,-156.135
-12.2923,-7.73888,-32.7882
85.0005,1.53454,64.4854
56.0479,-51.5046,-109.795
-82.0214,5.44373,-45.1882
-45.8174,37.2715,73.0324
-11.9115,-71.4936,-216.796
-7.16743,-77.3762,-230.363
-96.4917,15.1586,-27.5881
8.65005,-1.73501,-0.265468
-26.615,-70.878,-225.666
96.7683,42.0845,190.219
-67.9293,-19.431,-106.882
35.8747,-60.7566,-151.149
-35.8226,-78.6119,-254.69
-21.1522,37.3451,91.1102
-55.8431,-88.2102,-296.934
59.7546,6.2667,59.8783
-8.54014,39.5629,106.655
-74.4771,-36.1649,-159.994
6.58114,-64.7942,-184.037
10.3452,67.7644,201.851
-5.18179,62.1084,174.256
-4.2243,-95.4442,-280.457
-39.0845,56.6428,133.902
17.7307,-36.0212,-92.7927
-8.88728,33.4108,88.6215
67.2868,-23.8459,-21.7067
87.8608,-16.2901,15.035
20.4789,99.2094,300.082
36.271,29.0291,108.664
-61.8705,-55.5729,-206.962
65.4369,-70.7719,-158.686
25.2027,-18.7009,-37.3165
63.5652,54.1824,201.139
75.9193,-53.9382,-102.436
-72.9176,-28.0866,-135.514
-32.6867,-71.051,-230.564
4.65057,65.3203,190.661
-69.2217,-22.0127,-115.28
-89.2187,-22.5528,-131.325
15.0925,-39.9427,-106.039
33.2338,6.62867,41.7157
44.4701,-11.2789,-1.9078
-23.6258,24.609,52.5047
-56.0471,-9.11166,-68.4476
-2.57749,60.6299,171.869
36.6832,32.1778,118.064
-10.2433,7.61367,13.0725
45.2969,-0.906908,28.6713
84.1771,33.2448,155.548
48.0034,3.93641,44.6312
89.3061,-3.45657,53.1771
77.414,-70.3839,-148.89
39.6317,-69.9451,-174.987
-74.7983,-69.2553,-255.874
57.1721,19.6361,96.6522
83.3822,82.7508,298.069
-86.6939,-95.9012,-341.51
51.6703,-17.6144,-15.0057
-52.1972,99.7824,249.1
-81.3973,95.2468,214.84
20.4904,-92.436,-253.861
47.5769,-11.5668,-0.489742
-2.83079,-97.684,-285.922
-6.37816,-44.7356,-135.444
-19.3604,-9.4481,-42.8481
76.7141,84.7064,298.892
-92.3899,-87.523,-321.419
10.7983,-54.2246,-150.431
-7.23906,-35.1699,-108.418
10.844,91.4809,270.764
69.5683,38.2494,159.432
-20.9124,-30.0144,-103.419
-96.8331,0.846531,-69.2045
-63.3273,-75.5098,-265.645
54.232,83.058,277.844
-74.6851,-92.2796,-322.344
-41.9496,-9.16367,-58.3871
25.8613,12.3761,52.9887
23.75,-37.9527,-94.0161
0.612107,93.9825,270.585
66.047,-61.0595,-130.171
-86.2102,-28.684,-146.869
-25.022,-9.88997,-48.226
-45.8329,-11.9771,-69.3321
-53.8885,-6.00652,-57.9086
-25.0889,-43.8436,-146.418
-28.6397,-45.6276,-154.146
-75.0337,23.8771,13.1548
-24.9177,-55.9628,-181.324
-7.25174,-72.5294,-216.415
-63.8076,59.0086,122.833
-15.0296,-15.0268,-55.8366
-19.9922,-34.9803,-117.106
-66.7766,22.3458,14.7092
-3.1384,-50.5402,-149.875
78.9249,-36.7545,-50.5898
-26.0823,14.501,21.5084
-26.2612,-2.07065,-26.5217
45.9954,-9.25767,5.03933
97.6427,20.0353,127.119
-59.9818,64.4308,141.277
45.2959,-99.7315,-256.982
-46.8734,-2.46719,-42.5972
-83.649,36.3024,42.83
-73.3118,54.9272,104.152
65.7082,-24.8692,-25.8079
26.2878,-18.1668,-34.9869
-68.1343,22.8049,15.0528
66.0495,-82.5291,-192.227
18.4196,-53.0942,-141.643
10.2465,-14.3555,-35.5887
29.7819,13.6352,59.4679
-43.0882,16.3938,14.6623
39.6228,-57.233,-138.249
64.0512,52.7389,197.318
-67.8813,-9.77229,-78.9286
10.2942,-58.9074,-164.332
-44.5278,21.0134,26.9724
-49.4881,-34.4113,-136.826
42.0472,93.1721,298.253
12.1253,7.51126,28.978
-87.6954,41.0721,53.6862
-61.1944,58.4065,122.986
-36.5414,-99.9625,-316.924
26.3675,4.24759,29.8599
-10.7004,26.9533,68.6426
38.0655,59.6341,198.428
-12.2624,-88.0652,-264.95
56.6433,30.4438,127.509
85.5805,-52.5085,-91.3062
50.0078,26.9,112.459
-27.1403,59.4394,150.637
-15.7331,55.376,147.153
21.0557,-55.0927,-145.511
-28.0029,-57.9607,-189.334
-12.4927,44.6295,118.438
79.1456,-2.28934,49.1918
65.1666,-79.7432,-184.814
13.2572,89.55,266.931
58.9731,10.9005,72.7062
68.9702,33.1321,144.208
37.0002,-69.526,-175.682
-63.4548,98.3231,236.728
5.62713,54.0411,158.766
-15.7802,32.9177,82.2035
-37.7067,20.1004,29.2739
11.2453,19.127,61.9159
13.5242,-40.6954,-109.35
-12.6985,-8.24279,-34.5389
-38.2945,-34.1645,-128.005
-74.4248,70.7882,149.193
60.214,58.0061,209.764
42.6137,0.736592,31.4784
-93.2661,-36.296,-173.982
-8.32128,68.1396,189.415
-85.3822,26.54,13.3563
-95.9836,-34.7289,-171.42
-66.6348,-12.1117,-84.7879
-18.293,60.4356,159.924
88.5682,12.0651,97.5082
54.3185,59.8382,210.79
45.8763,-28.7743,-51.4599
-99.7281,68.1192,123.151
-80.0862,96.8605,220.454
74.337,-96.9376,-227.872
35.0699,-56.0779,-138.208
25.7685,70.0004,219.485
20.7113,-26.2452,-62.3762
-51.4203,-91.5603,-303.415
58.8746,71.6799,248.318
51.5289,-43.6296,-90.305
-64.65,98.1555,235.377
71.9907,0.840136,53.0553
-29.6172,-68.1516,-219.96
24.9751,19.2636,72.2552
66.1434,-60.6168,-128.821
-62.23,-17.559,-97.3428
97.4322,-12.2825,33.5516
-50.0361,-38.8586,-150.077
55.395,40.1705,154.72
-25.8152,-41.3762,-139.811
26.6656,-63.1925,-164.86
82.0818,-44.2614,-70.002
12.0262,48.314,146.847
63.658,49.3482,187.233
13.3836,92.5494,275.693
-54.1658,-88.8195,-297.481
-66.0044,21.2897,12.2157
-43.2587,81.8167,203.644
18.1614,-16.2543,-35.3445
51.6436,-26.0808,-39.4969
33.4587,-6.87588,2.84358
-83.4413,21.7337,0.869615
-59.9181,39.5482,69.4002
