a,b,c,d,e,Y
21.7581,-29.7068,-24.1509,-16.6826,53.6754,-411586
-38.6193,84.1312,64.6411,42.3408,-45.5991,-1.15802e+06
-90.809,95.8907,17.4282,-7.87362,26.6269,815726
14.3805,87.3042,-76.0742,-78.7939,-16.943,228538
-11.4946,34.887,0.895827,-88.9216,69.5658,-1.22746e+06
-19.7605,52.3963,23.8492,52.0505,10.0718,-180638
-5.11694,-33.3689,25.2189,-55.4378,71.9903,-1.13632e+06
18.7077,70.818,84.0418,90.4989,-26.3388,-1.95705e+06
-93.978,47.9955,53.2672,-96.9639,91.4124,-699803
-24.5593,-70.7856,97.2893,-90.3758,-5.65558,-2.28278e+06
39.7185,76.1797,48.3814,75.0519,17.8348,-1.02333e+06
56.1879,38.7486,-83.4569,84.5972,-21.277,1.30678e+06
70.2266,-59.3588,96.6255,87.3959,64.3674,-3.88758e+06
-55.5595,79.1921,-22.5366,21.136,46.6202,-480620
6.82848,68.1461,53.4866,33.7091,11.1393,-877641
76.2345,-63.2509,-56.7077,-27.9341,-37.8944,-234706
-7.49533,-73.66,10.0731,2.09751,-98.8341,3.34993e+06
22.5365,-51.4038,45.6019,20.5095,90.3613,-2.28514e+06
-71.1635,-17.8577,45.9217,-18.0101,49.2526,403428
32.8802,-87.8979,44.3586,62.7789,6.56646,680530
-72.4881,-10.2537,48.0399,-22.6999,-92.2519,3.03533e+06
82.9964,-1.97185,44.5005,-33.2964,-23.9125,-1.8666e+06
42.158,22.3545,87.5401,79.6489,-78.0501,-638082
-62.6592,36.4366,39.5597,4.79345,-84.5268,2.19743e+06
-58.2739,-56.5819,78.3556,-57.6157,-2.18187,-603734
44.6718,-21.7856,24.1678,-98.845,-50.8453,-148703
-40.9088,22.1924,60.5333,-41.6375,-54.8965,3293.82
92.9489,22.1714,-2.52081,50.3503,-49.6779,-1.93791e+06
-41.2378,48.6493,26.0822,-15.2644,34.4499,-137515
64.9517,-72.7063,-99.8972,96.7939,-20.5399,2.94583e+06
15.096,-90.4406,99.7254,-2.75586,-52.6631,-1.39401e+06
14.9611,-25.9288,41.2886,79.9368,86.4901,-1.94511e+06
77.1334,4.3019,-84.6204,-42.761,-27.8698,490823
-63.8964,81.4196,-34.2564,63.6057,45.1917,-101565
94.2456,90.2843,4.35956,-86.4658,-31.5255,-3.52497e+06
12.3365,38.5346,-36.0477,17.4313,-10.2361,56417.5
-98.6684,-70.1487,97.1873,-77.7597,-57.0697,1.01328e+06
51.2879,-18.2379,65.0823,98.4144,-41.6943,-687223
-78.9513,-13.8349,-43.9074,-31.072,-38.137,1.80792e+06
-54.9277,-3.80913,60.4782,78.6157,-87.1782,1.89355e+06
78.9043,-91.6126,24.588,8.0572,-58.0996,190596
-81.1423,36.5138,49.1781,46.0992,37.1866,992667
-18.4578,-21.7284,56.5938,-82.413,74.1826,-1.83015e+06
-14.8357,-15.0227,-20.5584,56.2355,75.553,-1.18145e+06
-50.1512,77.983,31.9398,-7.33435,-76.146,865307
2.78921,99.354,-15.8021,65.2333,-84.397,437547
72.6122,-81.0742,-35.888,-16.0742,70.2871,-1.24341e+06
44.7602,-1.89831,-49.9942,3.04657,41.4986,-105539
-6.80239,94.28,-29.4655,17.4559,-0.739099,-1.10895e+06
14.892,-11.2043,0.686577,-83.094,-61.9853,534082
-75.937,-61.0027,11.0678,14.9813,93.3996,-836762
21.946,-88.7851,10.736,95.8905,-85.1933,2.99082e+06
8.5973,-23.2968,18.7603,-68.1746,-70.7256,938313
39.8151,-16.6896,-58.7423,-97.067,64.0752,-590081
61.6161,-89.1408,-44.6718,59.2481,-88.4329,2.64437e+06
-2.55877,26.7853,74.2675,-32.0257,39.2007,-1.38654e+06
-8.18066,-76.7481,46.8555,45.7906,-44.2426,623563
-12.7842,11.7368,-64.4631,-72.7104,-72.0851,1.77205e+06
40.0851,88.6529,-54.7496,-95.6214,78.4354,-2.33689e+06
-97.8263,15.504,12.1106,-21.4164,-90.2338,4.78024e+06
-15.2319,-91.7078,16.695,-63.8886,-54.3728,1.48312e+06
40.6333,-51.8196,41.7623,-73.0676,-36.7721,-158634
32.2501,77.3431,-57.0308,59.7948,92.0143,-2.44295e+06
-51.1082,-18.7183,-63.2999,62.8182,92.914,-1.15964e+06
-86.8142,-46.0744,44.1762,-57.4554,-48.5873,2.04276e+06
65.2313,-61.3004,-72.7742,77.5597,-21.9994,818488
59.828,55.4405,60.9072,-8.21903,67.1978,-2.40342e+06
-30.7643,-96.3669,97.411,-33.9453,99.7603,-4.24092e+06
-33.51,79.8597,35.8621,-26.0752,51.018,-1.14462e+06
30.2673,7.74936,25.5368,-96.8555,-91.9759,1.89007e+06
-26.4964,-80.4783,67.7762,-95.0064,77.4596,-1.68978e+06
62.6715,-17.2142,-98.2318,-77.1353,39.4028,1.76684e+06
92.6555,-33.8458,-26.5027,34.4818,-86.5693,-296206
23.7822,50.8356,-44.8593,-6.16031,-11.0045,43628.9
-51.432,49.0714,23.076,-90.444,73.8031,-1.1882e+06
-30.3655,-87.3726,29.8007,-42.3127,-48.5736,1.25625e+06
-59.4704,26.9144,-91.1371,20.4776,3.86302,2.78377e+06
-50.2582,93.6421,3.10581,99.8271,-69.3387,442191
-17.366,-87.8184,38.6948,12.2478,-10.5759,810224
-57.5676,-11.4294,0.258253,-39.8461,32.319,429489
-95.7461,73.9922,-73.7836,-32.9579,9.26634,3.0959e+06
-80.1873,-26.7277,50.6639,-93.6202,-51.3374,1.30976e+06
-92.6732,90.7204,-12.6312,93.16,-32.2597,1.54854e+06
-37.8297,46.5331,90.4895,81.2178,53.2962,-2.40717e+06
5.44815,84.5601,52.5936,-95.1068,-23.374,-1.45111e+06
-89.1377,-81.0558,55.067,23.4537,78.2939,882699
51.4151,82.6162,46.2427,-0.660564,-89.9092,623453
92.955,11.922,-40.4541,72.871,61.2279,-2.68604e+06
42.9829,-50.3455,-59.7404,64.0207,-25.0872,697933
-10.4652,-59.3662,-47.7934,92.6078,99.4636,-2.05093e+06
28.3194,36.9935,-67.9232,-61.7562,86.256,-1.17134e+06
6.29031,62.5489,-31.8285,-68.5629,-51.9279,70094.4
84.1597,-39.1972,44.0067,91.3267,99.0177,-4.51469e+06
17.0243,-78.2895,-20.8123,71.4822,71.1665,-269101
-58.1785,14.3493,79.9293,-28.737,84.0529,-2.66417e+06
-60.9691,-26.588,-72.7717,52.8931,58.3938,1.25338e+06
43.6666,11.7003,-65.1417,-7.30608,-42.7098,788475
-10.9137,-60.4155,6.64236,76.6752,84.5391,-1.33779e+06
13.0318,60.2802,2.4448,-53.2049,65.3547,-1.17985e+06
-84.3669,-70.5142,99.855,85.7001,-53.3619,-30819.6
32.8713,-60.6588,2.41518,-98.0598,95.8626,-2.62199e+06
45.954,29.3869,-54.0274,-67.3926,76.399,-1.24598e+06
84.7725,26.9236,-99.6823,-57.3839,-91.3131,3.25882e+06
-1.30333,28.5192,7.49761,66.5109,68.824,-911752
-7.28857,-69.7297,46.1181,-11.2912,-69.3997,1.16132e+06
-41.0612,69.242,-67.6615,38.0119,-54.9151,1.12428e+06
3.6642,23.2575,-93.0145,69.2826,-30.9188,2.51273e+06
-73.8997,-13.1329,58.668,19.4076,-37.6693,732289
-53.0442,-19.2824,-85.0517,76.2792,-26.4488,2.41428e+06
-48.8855,27.998,25.8686,62.4442,-30.9637,409116
75.9909,-77.1005,1.87307,-19.2005,34.9933,-747894
-98.0221,-53.533,-88.4242,-26.2508,-5.10326,4.92063e+06
-31.9196,-51.9658,2.03614,-69.6329,-16.6583,220549
38.3974,60.5318,-48.5018,-87.5,36.8545,-459324
8.48468,-16.4383,-47.965,-46.7187,69.8669,-703891
-46.051,-4.14181,-13.0427,6.21553,82.3743,-1.36647e+06
80.3674,-71.9525,66.4751,20.561,-96.9242,822572
95.9847,69.9211,-66.4863,-29.2657,-16.313,-2.16306e+06
3.38809,80.6919,-51.0967,-2.40572,-32.2257,-258470
85.2755,-86.8879,-4.08859,93.6921,27.5121,-685063
-48.7264,41.0323,49.3358,23.8409,18.1539,-124582
-75.6694,66.2598,-12.017,42.0459,58.574,254866
79.7901,93.3727,-94.8413,75.0331,-24.8786,39673.7
94.1922,-6.44056,39.3509,-6.23924,-92.0896,-324570
-26.264,-40.8929,-41.5779,-26.9106,-52.7101,774497
-72.7624,-1.80445,-72.8079,77.0585,19.8541,2.33788e+06
97.2685,89.0691,-55.8146,-54.5674,90.9916,-5.40112e+06
-55.5548,32.0861,-74.2647,-54.5025,-6.74419,1.60167e+06
92.4287,88.0719,79.6857,74.981,-71.052,-3.53481e+06
88.7276,-80.656,57.9684,34.2329,66.3813,-2.68015e+06
-67.7301,-27.1306,-7.18232,-76.4492,-81.1321,2.3438e+06
-64.3794,-16.7343,24.7695,28.1094,-60.3514,1.36225e+06
-36.1766,-29.0509,-4.58133,-27.9176,28.0591,97780.3
66.1054,-26.5617,73.3194,53.7998,9.58001,-1.8896e+06
68.6757,-64.7842,-16.5928,36.5705,-64.3859,245471
-39.9814,36.7141,13.8392,-14.7668,45.4591,-176942
-88.2018,-74.9675,93.5285,-28.9128,76.7616,-1.13592e+06
-4.77815,-56.978,-35.2725,3.10173,12.9559,384046
-2.38413,6.70465,7.67247,37.4964,52.0114,-403246
-13.8632,-89.6809,-36.7632,-44.1633,-7.32456,1.15352e+06
-88.7637,-54.1375,59.369,78.2759,-20.7083,1.78788e+06
86.5766,47.5197,76.3901,-4.61748,-58.5571,-2.72137e+06
6.24634,80.7524,94.8641,34.4313,31.723,-3.27872e+06
-31.3111,-7.79523,34.1817,31.7702,-33.0081,87059.8
-28.6223,61.2551,-8.57296,-86.0565,-42.5244,-196791
15.1787,15.6598,53.3644,-58.4762,-1.72501,-496038
-26.3071,-67.5649,89.0866,-2.34781,48.9496,-1.88958e+06
-48.9576,78.8627,-43.1647,84.2659,-28.1927,112717
-39.7997,-52.8433,45.0414,-47.711,68.0085,-829114
-38.3914,-98.6154,-64.7841,-8.00921,84.8567,506419
70.4876,2.43328,-45.7813,-69.708,17.0368,-824562
47.3082,75.1526,79.9862,-90.7995,87.6897,-4.54965e+06
-52.2001,60.1969,39.2181,-59.5251,43.4268,-370513
-94.3887,-99.8092,50.6899,-15.954,-4.10818,3.43268e+06
82.7851,-55.6867,-91.0626,-87.8239,-68.5604,1.57183e+06
51.8153,80.613,4.49877,72.8496,-63.3692,-300184
94.9913,-30.8308,-71.524,7.89945,-72.4342,-262080
63.2859,-29.7896,34.407,12.1098,-70.4785,198464
-53.8277,8.13519,-67.1867,92.5721,58.289,973031
97.3216,90.6799,67.8809,77.1268,-68.9889,-3.52544e+06
-60.4173,-24.6841,-56.0785,-27.2225,-15.6671,1.17317e+06
-57.4553,15.5644,88.6019,49.6472,-47.7058,-1.1115e+06
-47.5656,74.8324,66.7288,-65.9947,43.8072,-1.45764e+06
72.4432,-76.242,58.3278,-59.662,-54.9573,-611838
-38.2036,24.8263,-40.7286,98.9065,20.5306,588239
-13.6391,9.66425,-92.5213,41.7998,-76.2922,3.61877e+06
-23.974,-49.2991,41.9279,82.5893,-35.0278,285024
-68.3081,-75.0379,-49.2993,-12.214,-84.4934,3.59513e+06
3.15051,6.72432,-67.2249,-68.1928,-27.052,867949
13.8548,-51.9483,70.0299,53.0912,-39.4405,-572134
-12.8356,-66.8685,22.7575,-21.5993,-83.0599,2.04421e+06
-85.051,43.4656,70.3307,-92.1184,85.0503,-1.36716e+06
5.6829,56.0043,35.3302,43.2887,-17.8862,-333346
27.4315,-1.52196,-99.9384,87.8598,-33.5518,3.15575e+06
41.9838,-52.547,-17.5829,-90.6303,7.33836,-179707
47.5705,62.1083,54.3342,58.9368,30.7927,-1.1344e+06
-99.8765,21.9536,-31.9788,12.7288,-43.417,3.16049e+06
-41.252,-49.1281,-7.40983,0.85468,-57.265,905739
-65.1212,64.8254,72.5114,-96.7605,78.6985,-2.35721e+06
-57.673,-79.5405,-62.0386,98.0589,-3.2019,2.22808e+06
56.3558,32.6768,-47.3124,-59.5027,-5.12344,-304546
-95.192,7.68586,-46.6463,-75.4232,-1.86436,2.65548e+06
-87.5496,90.9144,60.9778,25.3809,79.8585,-1.29658e+06
21.1402,97.1739,-8.144,51.1577,-77.878,74692.3
-34.7188,-10.4459,80.5447,86.0094,39.2853,-1.37219e+06
59.1511,15.3531,9.65562,-71.5757,-72.9959,424973
39.3525,-96.96,79.1031,-18.1939,-49.7678,44269.1
53.0879,15.0177,-63.2793,71.3862,25.6103,362232
-17.101,-0.49155,34.2939,-56.6827,-12.8124,-137217
38.6297,-80.1442,-65.5649,-29.7262,-10.7335,1.38271e+06
36.9755,1.70771,-97.9178,-46.434,80.4883,1.02901e+06
39.9516,65.0525,41.3972,-79.615,-43.8146,-660672
51.2874,-91.4553,21.8989,24.0481,-18.2682,682187
20.965,-79.5426,-23.6142,-48.6367,15.031,685305
61.0239,28.9446,-92.8159,81.9904,-71.7962,2.86923e+06
-44.8045,81.8257,61.3301,-65.7604,41.6336,-1.46388e+06
-77.7454,-83.4289,99.0267,-29.434,30.5618,-718006
-15.7934,-41.5857,-40.136,2.91863,18.0464,284973
-2.69717,28.469,-0.64257,-43.4677,25.7826,-103418
38.6736,27.9786,-6.69126,13.7279,-83.7519,1.49646e+06
71.065,-0.285531,61.4469,9.87298,41.7784,-1.91422e+06
-26.0145,-88.3063,37.4152,-15.8434,66.6219,-3315.33
73.138,-15.464,97.5483,25.8254,26.4253,-3.8353e+06
59.6033,28.5611,-44.5663,-0.981727,-60.5496,253267
32.3283,62.4504,-90.944,-35.4248,-86.3226,3.59716e+06
79.6136,-83.6076,-49.5018,0.594485,30.5432,-358443
93.9146,-64.9232,28.9905,27.2391,-10.44,-2.05735e+06
56.9881,-8.06938,60.9432,-4.78821,42.176,-1.40358e+06
-91.6208,74.2689,-76.2813,-22.0075,7.23171,2.90881e+06
-4.19382,10.3223,48.1711,62.2288,87.4592,-2.22155e+06
39.3156,-36.4714,82.2794,6.30226,90.1857,-3.86723e+06
-99.482,-98.6662,76.9,24.6756,-13.1597,2.87644e+06
-76.0872,-92.8303,-85.463,83.9983,51.9459,3.96428e+06
56.182,-56.0257,32.4963,-15.1429,-57.0928,171986
-87.018,75.1414,43.7915,-71.1561,32.2793,851350
72.8546,-71.4172,44.2672,99.0142,-22.7993,-534027
-96.5883,99.1315,-46.7715,99.6001,44.1017,1.5218e+06
-90.1448,55.7694,34.2438,-18.7079,-57.1233,2.264e+06
61.7075,56.8999,-58.7498,-25.5699,-91.1764,1.83883e+06
22.8187,-82.9452,-37.197,37.0247,-56.7258,1.46186e+06
-56.3388,-13.0192,10.5815,-8.1063,55.4032,3581.4
89.4636,-59.7365,-20.5046,68.8204,-1.41047,-1.63867e+06
87.7593,36.2851,-74.8264,-81.3201,16.1078,-934435
81.2838,19.3876,75.147,-40.3697,-62.4374,-2.08781e+06
75.9639,53.2029,-38.1916,24.3475,-4.01947,-1.30733e+06
42.1996,42.5439,-79.8222,-32.4488,-80.0411,2.6295e+06
-45.804,60.2359,-86.872,-68.8663,-18.1754,1.81496e+06
-23.9403,-61.2041,99.0335,46.7036,-71.3361,-1.34924e+06
16.6577,75.2846,85.0794,71.2207,-45.7373,-2.00333e+06
80.3944,-25.4354,-42.6003,92.3229,12.5971,-1.02413e+06
-67.8356,-5.68337,90.5169,13.7775,72.023,-2.3407e+06
-76.106,36.4096,-61.4494,44.8548,-59.3336,2.49561e+06
-83.1101,-44.6426,31.5801,-51.9594,97.2236,-1.06783e+06
-95.7062,78.9776,-89.4233,-32.7627,-80.9251,5.4111e+06
-56.6638,84.3929,69.6395,68.0898,-73.0579,-84163.3
12.9913,-17.541,-29.1932,40.7931,92.3276,-2.22516e+06
46.6034,-44.5607,1.42493,-71.1316,-65.4685,550492
-29.3524,-68.3999,15.4513,51.4347,-58.5538,1.12989e+06
-0.983378,90.6065,-98.9293,-60.2815,5.18056,1.71745e+06
52.1362,-9.595,-64.6894,-58.9129,63.5074,-422899
71.5994,95.9869,68.7154,-16.6683,-52.1633,-2.8336e+06
-12.9419,-97.6115,14.2728,-67.1073,88.3347,-796506
15.7595,94.4315,-36.7134,31.8882,-9.16928,-1.04608e+06
74.124,39.2175,-38.98,8.89971,15.6978,-1.09633e+06
-14.0866,-44.3935,-4.84761,13.771,70.4602,-902949
-4.66973,59.9278,-16.7868,26.6627,-50.7886,90118.4
-42.3608,16.73,25.2522,27.5706,19.1673,149538
50.9298,63.5834,-93.783,77.7364,13.8837,1.79051e+06
-22.8973,-36.9971,12.6026,-12.5011,81.4537,-1.49704e+06
16.2139,34.1489,-35.2218,34.9723,-74.7523,1.27605e+06
-13.4582,72.0521,-0.489422,72.6026,-34.6101,-293374
-51.0411,-43.1165,10.0659,-75.4606,88.7603,-1.68043e+06
-46.1904,0.750512,-76.3197,-57.5223,1.38665,1.53487e+06
-14.2414,10.9876,-36.5502,9.60291,-71.2093,1.18934e+06
64.4835,-16.8949,-97.4751,-84.9037,2.83111,1.78407e+06
-3.69211,-13.8131,-39.5238,-40.458,70.8285,-880308
-13.3789,-24.5904,74.6799,66.8627,-39.3409,-902074
-85.0945,4.91271,-47.1485,-54.1661,69.5511,1.03298e+06
-62.7272,95.8754,56.8998,-57.0106,96.6908,-3.78038e+06
58.986,-78.8669,-21.4282,-23.2759,-65.4643,932664
92.6166,49.6017,67.994,-47.6867,-78.1817,-2.00781e+06
30.6275,21.6128,-14.5336,44.4796,-75.6047,1.18285e+06
-15.2099,77.4345,-34.6387,-74.8117,18.6411,-647847
-44.2853,38.5595,-31.2113,-88.919,37.3919,-75899.9
-81.5832,-25.6095,5.03332,13.9858,-47.469,1.87872e+06
-9.0716,3.79693,65.3195,45.8177,49.9535,-1.13531e+06
-84.8969,29.1689,-60.7191,-45.754,-28.546,2.41032e+06
-22.1139,3.28412,-55.7238,15.1279,91.1403,-1.69389e+06
26.159,46.4871,87.6892,45.7036,-70.4351,-1.0928e+06
1.12909,30.3756,27.4891,-33.8103,52.5535,-538137
84.7925,-67.7871,-73.0074,63.2488,-45.6149,168296
-54.2157,30.4742,9.62773,25.0622,3.68312,416000
-1.48408,-47.945,-26.1892,-80.2502,-1.12497,81649.3
84.7489,-35.513,-98.3581,-95.7752,39.5918,680706
-3.13369,69.7212,-31.3599,92.9621,99.49,-3.05915e+06
28.2394,90.7238,-90.8256,47.5922,-94.3754,3.52271e+06
21.297,-15.9884,73.8686,15.9745,89.8971,-3.31763e+06
-9.48702,-88.0742,-4.63105,40.6005,18.1128,969527
-7.55762,42.884,-69.2148,43.4893,-75.9225,2.14517e+06
-11.048,-49.3943,9.91701,-81.2736,76.2784,-1.2735e+06
2.09159,-75.972,6.45058,22.4686,-44.4424,872082
42.7752,-63.5796,-54.5124,-11.2937,52.783,174103
58.3098,-99.2216,-74.0869,-74.9311,50.2129,1.51632e+06
-41.8186,99.9891,-33.1915,99.0781,63.0727,-1.56416e+06
-65.9696,-21.5578,-97.5177,40.1827,55.9634,3.03757e+06
58.053,-41.616,-9.39708,14.7848,0.669543,-459335
-93.2296,-34.1912,-65.7239,53.0166,23.3028,3.20769e+06
-59.2086,4.10998,-46.7664,-97.6746,41.4769,445461
-74.0549,31.3057,-78.4013,36.3596,25.3868,2.48883e+06
12.8961,20.4056,37.9421,-19.9583,14.2761,-183496
34.403,3.60452,-75.2052,62.4474,-97.5842,3.8818e+06
58.0061,89.4605,-35.7586,82.6357,-41.5114,-1.07453e+06
-84.9429,31.3735,-68.0894,5.0777,17.1853,2.6133e+06
65.0454,17.1488,1.60406,79.5118,-71.0288,376920
-88.5883,6.85096,-13.5935,47.2554,-92.6117,4.31588e+06
84.2108,-89.521,81.527,-53.4999,-21.4007,-2.26817e+06
-0.256909,68.3631,-34.1981,-37.7074,15.7643,-358792
92.9899,99.6739,21.16,42.4656,56.0102,-4.24261e+06
-37.0189,18.5045,-20.2405,52.2114,-34.3249,317642
-29.4083,29.8994,90.7894,46.981,-35.6138,-1.9515e+06
61.4561,-69.0114,-62.9871,82.3075,-4.25566,689338
-71.0187,-6.64861,44.366,95.3297,-46.6511,1.31382e+06
30.4853,36.8571,-38.773,-44.3395,-82.3089,1.60564e+06
-88.4131,49.5272,29.1546,40.8091,10.5893,1.74768e+06
83.1033,-67.8124,-77.7002,26.5906,-49.9678,521075
-99.1355,70.8988,-45.7702,66.8182,5.48871,2.64667e+06
-58.7147,65.5855,39.6143,82.1124,9.02767,159424
79.115,31.615,7.29515,67.2948,78.7253,-2.82403e+06
53.5899,-30.7016,-34.845,-9.1033,5.6371,-279203
83.159,-6.66506,-43.6908,-21.3409,94.5898,-3.90792e+06
-94.9134,-32.9549,-68.7156,12.883,-12.9189,3.44765e+06
-45.3167,87.0655,-65.164,-61.4147,-13.108,90045.5
26.3546,91.5814,47.2726,28.729,88.2321,-3.46151e+06
85.0631,5.54257,7.24856,-36.1066,2.22743,-1.78419e+06
-61.3287,-14.7065,18.4593,-61.7977,-57.4443,1.13084e+06
16.4174,51.39,-74.8166,62.9692,-33.2157,1.19753e+06
96.3193,6.21878,21.8349,-3.40318,-57.7993,-2.0481e+06
-53.7672,69.2299,-76.4608,42.8518,-37.5514,1.45361e+06
-14.7473,21.0245,-22.5715,-12.5056,58.1144,-552845
-28.2809,75.3232,30.792,84.4574,-91.2723,1.74512e+06
-76.8478,85.0239,13.4769,-10.5701,18.0249,397972
-72.8024,-50.5086,-78.083,60.0634,-78.4576,4.12935e+06
-86.2935,-60.9297,80.4366,-52.0298,14.481,619853
58.9963,61.8379,15.4078,53.4724,-97.7082,1.80166e+06
94.667,57.3289,29.3592,94.1121,99.0038,-5.40008e+06
44.804,-11.7247,26.6595,-63.022,-17.9194,-355063
-48.5573,-71.7077,-76.8379,-65.6317,-19.8923,2.12569e+06
-90.9789,52.7743,41.7929,50.2478,-57.0384,2.30422e+06
76.1428,-54.7436,-92.1071,67.898,-95.2575,3.82801e+06
-85.9515,-64.9731,-13.246,63.0298,-67.6915,3.17193e+06
74.4817,-10.7661,92.6564,59.7672,31.464,-3.49956e+06
-2.3171,-23.1491,-24.658,-76.5541,11.7245,-52771.6
72.5958,-34.9531,-16.5431,96.706,94.2329,-3.2355e+06
-3.2001,7.75235,65.8169,92.6938,-32.7343,-485137
-95.4492,72.3857,70.3796,80.2412,87.3043,-865145
23.5943,-86.889,-55.5096,73.0177,6.87293,1.50329e+06
22.9348,31.2012,4.47684,11.0211,85.3785,-1.91556e+06
-5.50926,-98.8022,13.8833,98.7053,-59.2901,2.22956e+06
93.0618,65.701,60.1791,-40.2061,47.1594,-3.67165e+06
80.8073,25.7681,-51.8029,91.7625,-26.6757,-858695
78.9068,23.4606,16.0119,-22.8309,-93.9159,943242
-9.57105,70.5141,-94.6061,-24.9438,-68.8143,2.9098e+06
-14.92,-59.9069,-61.3566,68.3428,18.7081,1.06416e+06
-12.0708,99.1056,52.2767,33.9118,-54.0088,-1.31775e+06
-95.6754,88.9986,34.303,-65.0529,60.2917,670386
14.0652,63.9843,49.1593,-73.5911,-32.7985,-715233
53.0879,10.2567,-58.8109,0.0841523,-56.5393,680797
-20.3544,62.6287,12.5142,80.975,93.2697,-2.56796e+06
23.1544,-58.7713,-16.8901,-58.2573,11.4551,212870
82.4503,-97.1084,-76.9849,-50.8915,52.2804,556268
-17.1802,77.9391,50.4561,33.6173,-37.2416,-863731
-72.9318,80.2172,68.0355,-7.33978,30.3251,-610128
82.0802,-34.7219,84.1839,-75.1522,-91.9103,-1.10672e+06
-38.7148,-57.5896,-41.3887,15.7514,-82.8208,2.28156e+06
-41.3,-47.6319,62.1755,53.8099,-8.39277,-284944
81.6736,-20.5552,37.0875,49.591,-35.868,-1.53315e+06
-83.6077,49.8224,-15.734,28.7299,14.7905,1.50135e+06
-84.1546,99.2987,-67.6398,83.649,30.2141,1.30654e+06
47.461,78.0032,-61.0691,-46.0711,-10.6637,-333521
-2.91737,44.5985,-50.9769,79.6239,41.8757,191845
57.9624,55.706,29.9662,-2.79702,-25.142,-838632
-86.7395,59.1753,60.5105,-51.2583,81.1296,-673111
62.1127,16.0931,75.7796,-1.39841,6.79376,-1.94361e+06
26.5092,57.5402,-69.7664,-92.561,65.3431,-354936
-75.1352,-1.66963,-15.9295,-25.4358,-58.3038,1.78661e+06
-8.57541,-37.5849,54.7404,-12.1496,70.1478,-1.41283e+06
-4.32004,25.0095,17.0814,65.5541,-33.9269,158707
57.2317,-19.8329,20.797,47.156,-12.5011,-517423
-37.1211,5.47596,52.8058,97.1222,-33.5401,96844.4
56.3821,-94.6993,-15.8996,-63.9202,48.6999,286566
21.6726,-63.3181,35.771,44.1443,-87.1343,2.1334e+06
4.4383,96.4459,41.0501,-12.231,-50.9103,-1.09075e+06
51.8594,33.7373,35.2975,-95.9193,-62.3637,-106115
-30.6615,-84.9083,-40.6284,63.6164,69.1238,242262
30.5528,-9.47517,48.7905,98.3559,-80.1524,1.34599e+06
-54.5288,-25.1889,15.7709,59.6241,-99.451,3.37736e+06
13.6635,69.8964,-93.601,83.0492,53.7866,1.60621e+06
28.9768,38.1959,-32.2145,-2.04071,-63.7665,693577
-71.9348,-76.3417,-92.4865,-11.2642,-31.7791,4.08835e+06
87.3181,70.2202,-41.183,60.3528,-99.4079,700512
-8.38822,90.1731,90.4734,-57.1641,-71.4005,-2.15811e+06
70.4624,-32.2519,-63.6308,83.8745,21.5336,-64698.3
-96.9703,36.9906,30.8046,-38.1119,-97.4949,5.11224e+06
-20.5356,93.0334,92.3873,-0.441924,68.9914,-4.35036e+06
71.3365,-44.7417,-76.9477,-84.3466,-55.0271,740654
-66.0784,-49.2497,35.7593,5.69696,-55.2525,1.34434e+06
-57.0162,91.0872,45.3314,27.1787,-8.63427,-799759
32.5967,8.95773,19.3394,-3.18058,-1.0791,-121508
56.7246,-54.6481,13.5401,58.5222,41.675,-459471
83.2972,-46.0178,50.5444,-6.44296,-86.1139,-53742.5
-49.8567,21.1131,-3.90399,-49.7293,43.7017,61424.6
24.5586,18.977,-7.56752,-76.7994,-62.7495,546649
-72.6038,-75.5761,31.0457,54.6523,-0.0672251,1.66535e+06
-13.324,11.2999,-77.2465,-1.19128,-59.5146,1.95668e+06
11.2713,-92.3647,-9.50077,53.6571,40.4333,959769
63.4119,14.5696,85.1024,85.1834,30.1902,-2.40863e+06
8.66022,-0.282052,-35.585,27.1188,-7.5977,139245
-77.3042,-89.1107,-75.6861,-79.2046,-1.6534,3.46174e+06
-2.93537,56.4717,-62.0358,19.4886,49.0229,96021
3.65714,5.15901,4.06545,72.8505,36.8817,-36737.8
34.0435,19.1335,-82.1853,-59.2835,51.6692,1.03769e+06
-34.8388,-43.02,-46.661,14.468,38.9475,355270
-59.2498,95.9579,25.8692,-31.0113,-19.0592,-695685
49.4718,74.5202,-75.27,4.66526,-32.8416,410605
-44.0609,-49.2759,-96.0487,-8.61487,7.46756,2.99565e+06
-35.5766,-22.6684,7.42177,48.6414,0.0689686,178398
-56.5821,-41.7459,-51.9762,-57.7629,-76.4058,2.26898e+06
91.3922,-55.8247,18.9047,-28.5686,43.6409,-2.22422e+06
88.3323,-88.1587,-52.9876,48.979,-92.1283,1.71156e+06
-34.3204,-73.5928,75.8213,76.3048,-18.2836,-423115
-61.4041,-45.3008,40.7062,-23.4231,-99.4793,3.43961e+06
21.7563,-95.2988,-68.4029,-35.2892,-71.9548,3.19049e+06
-68.1301,-18.2141,42.2338,67.4011,-90.8445,2.94999e+06
-52.1844,78.8963,-46.8677,-6.24787,-97.7643,2.70871e+06
52.9512,95.0498,-90.9651,18.219,-69.1507,1.50427e+06
50.7141,6.09274,67.4845,-16.5503,22.6577,-1.29155e+06
20.3228,55.7344,-20.4564,-38.1874,-58.2006,308237
-48.9371,-73.2989,29.1738,35.387,-35.6282,961376
